,Total edges,Average degree weight=count,Average degree weight=duration(seconds),Average clustering coefficient unweighted,Average clustering coefficient weight=count,Average clustering coefficient weight=duration(seconds),Average betweenness centrality unweighted,Average betweenness centrality weight=count,Average betweenness centrality weight=duration(seconds),Average closseness centrality unweighted,Average closseness centrality weight=count,Average closseness centrality weight=duration(seconds),Newman modularity unweighted,Newman_modularity weight=count,Newman_modularity weight=dration(seconds)
CsCh-2024-07-05--20-01-42,66.0,740.8333333333334,14673.833333333334,1.0,0.45775273879902384,0.3384562186250473,0.0,0.07272727272727274,0.0893939393939394,1.0,0.021229617283145267,0.001225761172649805,0.0,0.0,0.0
CsCh-2024-07-05--20-01-48,66.0,789.1666666666666,16154.5,1.0,0.32321246030652223,0.3036246634926485,0.0,0.04242424242424242,0.07121212121212121,1.0,0.018568809509335427,0.0009936401408403464,0.0,0.0,0.0
CsCh-2024-07-05--20-01-55,66.0,794.0,15844.333333333334,1.0,0.4970014748944926,0.44697903905526387,0.0,0.03484848484848485,0.04848484848484849,1.0,0.015899901705657627,0.0008707204589335367,0.0,0.0,0.0
CsCh-2024-07-05--20-02-01,66.0,927.1666666666666,17856.833333333332,1.0,0.37162125230442467,0.2996659331948332,0.0,0.062121212121212126,0.10151515151515152,1.0,0.015603878822582797,0.0009663849828785891,0.0,0.0,0.0
CsCh-2024-07-05--20-02-07,66.0,796.3333333333334,16703.166666666668,1.0,0.38090142562808404,0.4184778559513886,0.0,0.05075757575757575,0.07121212121212121,1.0,0.018282813330988253,0.0009604614096944891,0.0,0.0,0.0
CsCh-2024-07-05--20-02-13,66.0,748.6666666666666,15309.666666666666,1.0,0.3489926872209484,0.32690827808948036,0.0,0.04242424242424242,0.07424242424242425,1.0,0.018542818100686014,0.001015896833746564,0.0,0.0,0.0
CsCh-2024-07-09--16-43-31,66.0,786.5,16566.5,1.0,0.3925044137073394,0.3825087947877352,0.0,0.05303030303030303,0.057575757575757565,1.0,0.01706766666103347,0.0009254861347465118,0.0,0.0,0.0
CsCh-2024-07-09--16-43-52,66.0,751.3333333333334,15438.166666666666,1.0,0.4477295869464932,0.3962111143101028,0.0,0.04924242424242425,0.05757575757575758,1.0,0.01783965046423565,0.000910329402873014,0.0,0.0,0.0
CsCh-2024-07-09--16-45-01,66.0,852.0,16349.0,1.0,0.5056095714990457,0.40968535869637906,0.0,0.04393939393939394,0.05454545454545454,1.0,0.01566916973140682,0.0008737937202259975,0.0,0.0,0.0
CsCh-2024-07-09--16-45-07,66.0,789.6666666666666,16012.5,1.0,0.4543765100789561,0.39696853885643685,0.0,0.055303030303030305,0.07424242424242423,1.0,0.017386696063196223,0.0010087118195128584,0.0,0.0,0.0
CsCh-2024-07-09--16-45-12,66.0,706.8333333333334,14288.5,1.0,0.45511221609049346,0.4245260103243656,0.0,0.03636363636363637,0.05454545454545454,1.0,0.018981449095742824,0.001066286579468945,0.0,0.0,0.0
CsCh-2024-07-09--16-45-19,66.0,896.5,18215.833333333332,1.0,0.516636202517509,0.4346563842614351,0.0,0.038636363636363635,0.048484848484848485,1.0,0.014527896257548271,0.0007857387644826917,0.0,0.0,0.0
CsCh-2024-07-09--16-45-25,66.0,771.8333333333334,16652.5,1.0,0.430395860743841,0.4067306180063032,0.0,0.05909090909090909,0.06969696969696969,1.0,0.019284180704740757,0.0009975698536192098,0.0,0.0,0.0
CsCh-2024-07-09--16-45-32,66.0,842.0,17326.5,1.0,0.47415633324424905,0.4617677634892308,0.0,0.023484848484848483,0.04545454545454546,1.0,0.014547175426605621,0.0007737341804813385,0.0,0.0,0.0
CsCh-2024-07-09--16-45-38,66.0,852.3333333333334,16607.333333333332,1.0,0.3834054521894452,0.40904354834336426,0.0,0.03333333333333333,0.025757575757575757,1.0,0.014522173966839245,0.0007522349740820068,0.0,0.0,0.0
CsCh-2024-07-09--16-45-45,66.0,815.8333333333334,16698.666666666668,1.0,0.3514449618686899,0.38560227665196356,0.0,0.04166666666666668,0.056060606060606054,1.0,0.016798143587455443,0.000826925277811128,0.0,0.0,0.0
CsCh-2024-07-09--16-45-51,66.0,709.6666666666666,14769.833333333334,1.0,0.49183087593580704,0.43425239568707913,0.0,0.04696969696969697,0.05454545454545454,1.0,0.01886036142691269,0.0009784186651780322,0.0,0.0,0.0
CsCh-2024-07-09--16-45-56,66.0,712.5,14464.0,1.0,0.41274550388640185,0.3950225609163806,0.0,0.06262626262626263,0.07272727272727274,1.0,0.021523000378888227,0.00120372820332381,0.0,0.0,0.0
CsCh-2024-07-09--16-46-02,66.0,853.5,18131.0,1.0,0.4261477499591991,0.40970120129529725,0.0,0.03181818181818182,0.03181818181818182,1.0,0.014929724950407926,0.0007377003906237659,0.0,0.0,0.0
CsCh-2024-07-09--16-46-08,66.0,780.6666666666666,16150.666666666666,1.0,0.4093106824249408,0.37952310407350964,0.0,0.03636363636363636,0.04545454545454545,1.0,0.016638987813642255,0.0008430294986721157,0.0,0.0,0.0
CsCh-2024-07-09--16-46-14,66.0,791.1666666666666,16370.833333333334,1.0,0.4212561550151843,0.4323441995431064,0.0,0.03939393939393939,0.03939393939393939,1.0,0.015765157627429253,0.0008050879335852666,0.0,0.0,0.0
CsCh-2024-07-09--16-46-20,66.0,807.8333333333334,15893.0,1.0,0.4420208908536663,0.44563274894219673,0.0,0.04242424242424242,0.04545454545454545,1.0,0.015943855887694897,0.0008091028425099639,0.0,0.0,0.0
CsCh-2024-07-09--16-46-26,66.0,822.1666666666666,16579.833333333332,1.0,0.36268361552936196,0.34545359426956296,0.0,0.04924242424242423,0.07575757575757576,1.0,0.016760836463594053,0.0010180860140853885,0.0,0.0,0.0
CsCh-2024-07-09--16-46-33,66.0,899.0,17623.833333333332,1.0,0.41011690326235856,0.4117187217685305,0.0,0.028030303030303027,0.03333333333333333,1.0,0.013687655182214655,0.0007445411712228817,0.0,0.0,0.0
CsCh-2024-07-09--16-46-39,66.0,811.3333333333334,16543.166666666668,1.0,0.4322218568570578,0.4105131251174687,0.0,0.06439393939393939,0.07878787878787878,1.0,0.01891643598161079,0.0010689736945466875,0.0,0.0,0.0
CsCh-2024-07-09--16-46-45,66.0,785.0,15965.833333333334,1.0,0.3516125574964078,0.36278435804542397,0.0,0.06287878787878787,0.07272727272727272,1.0,0.019120733279076183,0.0009470405532698514,0.0,0.0,0.0
CsCh-2024-07-09--16-46-51,66.0,782.3333333333334,17012.833333333332,1.0,0.39528143079816136,0.3343207589025365,0.0,0.11515151515151516,0.09545454545454546,1.0,0.023184461605101483,0.0011687057855028883,0.0,0.0,0.0
CsCh-2024-07-09--16-46-57,66.0,813.5,15688.833333333334,1.0,0.42757719150959955,0.32045565472535376,0.0,0.05757575757575758,0.059090909090909104,1.0,0.017171707303203148,0.0009557881366508044,0.0,0.0,0.0
CsCh-2024-07-09--16-47-03,66.0,811.1666666666666,16164.166666666666,1.0,0.49312083039701365,0.41710326905623885,0.0,0.04393939393939394,0.05909090909090909,1.0,0.016476082421100737,0.0008825277849243448,0.0,0.0,0.0
CsCh-2024-07-09--16-47-09,66.0,844.8333333333334,16769.333333333332,1.0,0.4064606093727965,0.41036331981644003,0.0,0.03484848484848485,0.048484848484848485,1.0,0.015454423828802003,0.00085581214497408,0.0,0.0,0.0
CsCh-2024-07-09--16-47-16,66.0,781.3333333333334,15933.833333333334,1.0,0.4552194518511958,0.3893130704750761,0.0,0.03939393939393939,0.03939393939393939,1.0,0.016672219331326458,0.0008650722329344036,0.0,0.0,0.0
CsCh-2024-07-09--16-47-21,66.0,801.6666666666666,16819.166666666668,1.0,0.3775568764710326,0.36607868200876026,0.0,0.051515151515151514,0.06363636363636364,1.0,0.019424584752906097,0.0009794320238664925,0.0,0.0,0.0
CsCh-2024-07-09--16-47-28,66.0,881.5,17967.833333333332,1.0,0.4049091336670761,0.2935566319098068,0.0,0.03712121212121212,0.04242424242424242,1.0,0.014273848281430615,0.0007521201606392279,0.0,0.0,0.0
CsCh-2024-07-09--16-47-33,66.0,724.6666666666666,15746.5,1.0,0.38736456669107366,0.36524531812564054,0.0,0.09393939393939393,0.07575757575757576,1.0,0.024403600456128976,0.0011851859070150794,0.0,0.0,0.0
CsCh-2024-07-09--16-47-40,66.0,846.6666666666666,17250.333333333332,1.0,0.43594622931208,0.4516681565356309,0.0,0.04242424242424243,0.048484848484848485,1.0,0.016117587944458944,0.0008169071127779875,0.0,0.0,0.0
CsCh-2024-07-09--16-47-47,66.0,796.6666666666666,16341.333333333334,1.0,0.40224795656054124,0.3132301898309014,0.0,0.04696969696969697,0.04696969696969697,1.0,0.017601170546821088,0.0008595493960225075,0.0,0.0,0.0
CsCh-2024-07-09--16-47-54,66.0,800.8333333333334,16506.5,1.0,0.49977500870571484,0.36658919239585086,0.0,0.03257575757575758,0.049999999999999996,1.0,0.0156502723248724,0.0008348376709575965,0.0,0.0,0.0
CsCh-2024-07-09--16-48-00,66.0,767.6666666666666,15517.666666666666,1.0,0.435716966982691,0.41424969651619487,0.0,0.05454545454545454,0.05303030303030303,1.0,0.018395181571250033,0.0009912031696176565,0.0,0.0,0.0
CsCh-2024-07-09--16-48-06,66.0,753.8333333333334,15698.333333333334,1.0,0.4407343023562109,0.3980609436979298,0.0,0.04318181818181818,0.06515151515151515,1.0,0.017404015723985703,0.0009411269545984536,0.0,0.0,0.0
CsCh-2024-07-09--16-48-12,66.0,765.6666666666666,15197.666666666666,1.0,0.36165029581031466,0.34295151084190073,0.0,0.05909090909090908,0.06212121212121211,1.0,0.020213533422946725,0.0011243421532065366,0.0,0.0,0.0
CsCh-2024-07-09--16-48-19,66.0,828.3333333333334,17019.5,1.0,0.4222465885506739,0.38236525806486715,0.0,0.03181818181818182,0.04545454545454545,1.0,0.016264141329494896,0.0008720540327106317,0.0,0.0,0.0
CsCh-2024-07-09--16-48-25,66.0,851.8333333333334,17620.833333333332,1.0,0.424632632517346,0.4395228523903754,0.0,0.03636363636363637,0.049999999999999996,1.0,0.015034399590239373,0.0007802270255859878,0.0,0.0,0.0
CsCh-2024-07-09--16-48-32,66.0,1053.3333333333333,22022.833333333332,1.0,0.5046107861829393,0.4796507717222638,0.0,0.019696969696969695,0.025757575757575757,1.0,0.011223657031961954,0.0005595442226680735,0.0,0.0,0.0
CsCh-2024-07-09--16-48-38,66.0,781.5,16318.833333333334,1.0,0.44216802812576356,0.39963255422908084,0.0,0.04999999999999999,0.06060606060606061,1.0,0.018490514505815722,0.0009072494745606916,0.0,0.0,0.0
CsCh-2024-07-09--16-48-44,66.0,912.6666666666666,18599.833333333332,1.0,0.45554103023900266,0.43615508102040423,0.0,0.025757575757575757,0.02878787878787879,1.0,0.013145081313617057,0.0006650238382915347,0.0,0.0,0.0
CsCh-2024-07-09--16-48-51,66.0,821.3333333333334,16956.833333333332,1.0,0.3624585595333038,0.4285818609629147,0.0,0.0659090909090909,0.062121212121212126,1.0,0.018839529528113658,0.000921766250524271,0.0,0.0,0.0
CsCh-2024-07-09--16-48-57,66.0,824.6666666666666,16451.666666666668,1.0,0.43647291765062907,0.382502952774106,0.0,0.04393939393939394,0.06515151515151515,1.0,0.017201993531641997,0.0009356441066238041,0.0,0.0,0.0
CsCh-2024-07-09--16-49-03,66.0,740.6666666666666,15288.833333333334,1.0,0.39658463621124773,0.3839896728993421,0.0,0.06136363636363637,0.06818181818181819,1.0,0.02032529369408124,0.0010281004336305055,0.0,0.0,0.0
CsCh-2024-07-09--16-49-09,66.0,845.0,16890.5,1.0,0.40157465422454514,0.32893563519576346,0.0,0.040151515151515146,0.062121212121212126,1.0,0.01489517944937402,0.0008487430907934941,0.0,0.0,0.0
CsCh-2024-07-09--16-49-15,66.0,762.6666666666666,15335.333333333334,1.0,0.42412965875275543,0.36067304026800945,0.0,0.03636363636363637,0.04545454545454545,1.0,0.01645695871216454,0.0008647407751765962,0.0,0.0,0.0
CsCh-2024-07-09--16-49-22,66.0,877.3333333333334,17908.833333333332,1.0,0.4063209196616688,0.45391150179105016,0.0,0.03636363636363637,0.030303030303030304,1.0,0.01455254784708101,0.0006940091201346384,0.0,0.0,0.0
CsCh-2024-07-09--16-49-28,66.0,856.0,17309.666666666668,1.0,0.40522352444224014,0.42282435500231724,0.0,0.05757575757575758,0.06515151515151515,1.0,0.016333921178009508,0.0009491069900176355,0.0,0.0,0.0
CsCh-2024-07-09--16-49-34,66.0,826.6666666666666,16621.0,1.0,0.3553191598336836,0.29616292839047204,0.0,0.03863636363636364,0.049999999999999996,1.0,0.01727495896893688,0.0008884402220112139,0.0,0.0,0.0
CsCh-2024-07-09--16-49-40,66.0,798.0,15517.833333333334,1.0,0.3546207169009974,0.3401299934348235,0.0,0.04015151515151515,0.06666666666666667,1.0,0.0167952130293892,0.000952675451972768,0.0,0.0,0.0
CsCh-2024-07-09--16-49-46,66.0,830.6666666666666,16835.833333333332,1.0,0.41982487456599343,0.37897125787861236,0.0,0.04545454545454545,0.05303030303030303,1.0,0.016252791337427026,0.0008731078383179344,0.0,0.0,0.0
CsCh-2024-07-09--16-49-52,66.0,821.1666666666666,16867.833333333332,1.0,0.3986432447249331,0.3924982241191952,0.0,0.04772727272727272,0.05303030303030303,1.0,0.016586496534682443,0.0008591295174629441,0.0,0.0,0.0
CsCh-2024-07-09--16-49-59,66.0,746.6666666666666,15050.333333333334,1.0,0.4423543738161155,0.41384915141475465,0.0,0.051515151515151514,0.07575757575757576,1.0,0.01925802020243923,0.0011086011376968197,0.0,0.0,0.0
CsCh-2024-07-09--16-50-05,66.0,809.5,16717.5,1.0,0.4548001836559264,0.43444302429395076,0.0,0.04545454545454546,0.07575757575757576,1.0,0.017921634194609955,0.0009359580277279088,0.0,0.0,0.0
CsCh-2024-07-09--16-50-11,66.0,712.1666666666666,15334.333333333334,1.0,0.35622614935689345,0.34064470053000856,0.0,0.06287878787878788,0.08787878787878789,1.0,0.023941993850591998,0.0012590426796407243,0.0,0.0,0.0
CsCh-2024-07-09--16-50-17,66.0,701.3333333333334,14213.166666666666,1.0,0.34695428918933713,0.2996373510716596,0.0,0.048484848484848485,0.07272727272727272,1.0,0.02018592728970617,0.0010935755680784194,0.0,0.0,0.0
CsCh-2024-07-09--16-50-24,66.0,828.0,16769.666666666668,1.0,0.38908887974810974,0.34622174669039757,0.0,0.0409090909090909,0.040909090909090916,1.0,0.01595209930421443,0.000851053627192355,0.0,0.0,0.0
CsCh-2024-07-09--16-50-30,66.0,807.6666666666666,16474.0,1.0,0.4020141712294674,0.32452401298747335,0.0,0.05909090909090909,0.06060606060606061,1.0,0.0182483870275383,0.0009802961753841196,0.0,0.0,0.0
CsCh-2024-07-09--16-50-36,66.0,894.1666666666666,18218.166666666668,1.0,0.4507450327046727,0.41174484457950494,0.0,0.03787878787878788,0.05303030303030303,1.0,0.014470858978726716,0.0007855940759966964,0.0,0.0,0.0
CsCh-2024-07-09--16-50-41,66.0,758.6666666666666,15715.666666666666,1.0,0.37394623929059634,0.3164898402442073,0.0,0.04696969696969697,0.07424242424242425,1.0,0.018346279671598718,0.0009738186889658315,0.0,0.0,0.0
CsCh-2024-07-09--16-50-47,66.0,868.1666666666666,18605.0,1.0,0.47565366198513054,0.4352942861488091,0.0,0.04393939393939394,0.049999999999999996,1.0,0.015124185492599716,0.000748871147444848,0.0,0.0,0.0
CsCh-2024-07-09--16-50-53,66.0,766.1666666666666,15608.5,1.0,0.4511728554939678,0.41233321738091583,0.0,0.05454545454545456,0.046969696969696974,1.0,0.01730675041615927,0.0009428709669904094,0.0,0.0,0.0
CsCh-2024-07-09--16-51-00,66.0,803.5,16141.833333333334,1.0,0.36627658129870905,0.32787717572250413,0.0,0.05909090909090909,0.062121212121212126,1.0,0.02038947270925628,0.0011466738453901225,0.0,0.0,0.0
CsCh-2024-07-09--16-51-06,66.0,832.1666666666666,16643.0,1.0,0.4229573893771477,0.41687011420461434,0.0,0.025757575757575757,0.03939393939393939,1.0,0.014491760810060228,0.0007708173289802814,0.0,0.0,0.0
CsCh-2024-07-09--16-51-12,66.0,874.6666666666666,17879.0,1.0,0.39603665876903854,0.3625554566957611,0.0,0.03333333333333333,0.04242424242424242,1.0,0.014393754404268851,0.0007716329738686051,0.0,0.0,0.0
CsCh-2024-07-09--16-51-19,66.0,839.5,16914.333333333332,1.0,0.4113967821122302,0.4179403452272464,0.0,0.04621212121212121,0.07196969696969696,1.0,0.016091459305997133,0.0009186499712566525,0.0,0.0,0.0
CsCh-2024-07-09--16-51-25,66.0,871.0,17673.666666666668,1.0,0.4886001821510639,0.4204034594882684,0.0,0.051515151515151514,0.05454545454545454,1.0,0.015046900469432,0.0008075369999008874,0.0,0.0,0.0
CsCh-2024-07-09--16-51-31,65.0,754.3333333333334,15303.166666666666,0.984848484848485,0.41063224276583293,0.42979317897842373,0.0015151515151515154,0.048484848484848485,0.05303030303030303,0.986111111111111,0.01847972391137961,0.000961609703733162,0.0,0.0,0.0
CsCh-2024-07-09--16-51-37,66.0,809.0,16203.0,1.0,0.36949959170685015,0.31723198651949497,0.0,0.06363636363636363,0.06818181818181819,1.0,0.018567565687137775,0.0010148097537102101,0.0,0.0,0.0
CsCh-2024-07-09--16-51-43,66.0,863.5,17933.166666666668,1.0,0.45135243058677604,0.36581710284532637,0.0,0.038636363636363635,0.051515151515151514,1.0,0.015382535775859655,0.0008342579810438092,0.0,0.0,0.0
CsCh-2024-07-09--16-51-50,66.0,774.3333333333334,14921.0,1.0,0.4419769630515314,0.3541448933328051,0.0,0.03787878787878788,0.06666666666666667,1.0,0.017228790131118357,0.0010884657096773692,0.0,0.0,0.0
CsCh-2024-07-09--16-51-57,66.0,849.0,17177.666666666668,1.0,0.416578650648974,0.40728230673608584,0.0,0.049999999999999996,0.051515151515151514,1.0,0.016942065308078905,0.0008478023381299502,0.0,0.0,0.0
CsCh-2024-07-09--16-52-04,66.0,839.5,17216.333333333332,1.0,0.5079681977256058,0.44497883044328645,0.0,0.034848484848484844,0.036363636363636355,1.0,0.015180908515563613,0.0007799133453551358,0.0,0.0,0.0
CsCh-2024-07-09--16-52-12,66.0,828.8333333333334,17334.0,1.0,0.4948443904070012,0.4623856616450947,0.0,0.03636363636363636,0.04393939393939394,1.0,0.015286007873382357,0.0007741527903781326,0.0,0.0,0.0
CsCh-2024-07-09--16-52-19,66.0,863.0,17552.166666666668,1.0,0.36617246130689435,0.341661683097247,0.0,0.05303030303030303,0.06363636363636364,1.0,0.016726511155300456,0.0008998049732308586,0.0,0.0,0.0
CsCh-2024-07-09--16-52-26,65.0,727.0,14264.166666666666,0.984848484848485,0.4254303557791075,0.3944207538597788,0.0015151515151515154,0.06969696969696969,0.07878787878787878,0.986111111111111,0.020421071945581824,0.0011458777646199542,0.0,0.0,0.0
CsCh-2024-07-09--16-52-32,66.0,786.5,15912.833333333334,1.0,0.40855660469029065,0.42531401225785453,0.0,0.05454545454545454,0.05757575757575758,1.0,0.017464607701992783,0.0009317414249287929,0.0,0.0,0.0
CsCh-2024-07-09--16-52-41,65.0,798.6666666666666,15885.333333333334,0.984848484848485,0.464932970305685,0.41894202751524473,0.0015151515151515154,0.049999999999999996,0.05454545454545454,0.986111111111111,0.01831679259528587,0.0008942987543611723,0.0,0.0,0.0
CsCh-2024-07-09--16-52-48,66.0,809.8333333333334,16413.0,1.0,0.4472326661115982,0.3849896864492213,0.0,0.04393939393939394,0.049999999999999996,1.0,0.016478878725900523,0.000839762436044458,0.0,0.0,0.0
CsCh-2024-07-09--16-52-55,66.0,734.3333333333334,14721.166666666666,1.0,0.35105306779477136,0.37240987572754974,0.0,0.0553030303030303,0.07272727272727274,1.0,0.01909317303595424,0.0011229381800035708,0.0,0.0,0.0
CsCh-2024-07-09--16-53-02,66.0,778.3333333333334,16357.5,1.0,0.44984807924443,0.38855808168828515,0.0,0.049999999999999996,0.05000000000000001,1.0,0.01820595217038665,0.0008477280701918001,0.0,0.0,0.0
CsCh-2024-07-09--16-53-09,66.0,791.0,16440.833333333332,1.0,0.42071335078025457,0.4202096841073774,0.0,0.04848484848484849,0.06060606060606061,1.0,0.017898818582754543,0.0009679633578388583,0.0,0.0,0.0
CsCh-2024-07-09--16-53-16,66.0,816.6666666666666,16964.166666666668,1.0,0.42546218963873,0.4045005056862034,0.0,0.03409090909090909,0.0393939393939394,1.0,0.015231313750211172,0.0007630194518648527,0.0,0.0,0.0
CsCh-2024-07-09--16-53-23,66.0,787.8333333333334,16085.5,1.0,0.4126230326682872,0.31787195026081455,0.0,0.041666666666666664,0.08181818181818182,1.0,0.017945738049159457,0.0010113971766203104,0.0,0.0,0.0
CsCh-2024-07-09--16-53-31,66.0,862.3333333333334,17174.166666666668,1.0,0.47422980017165783,0.44323178324812434,0.0,0.05303030303030304,0.07575757575757576,1.0,0.015895890840737482,0.0009252890930142908,0.0,0.0,0.0
CsCh-2024-07-09--16-53-39,66.0,855.1666666666666,17703.833333333332,1.0,0.4028766441232769,0.36070875141641917,0.0,0.03484848484848485,0.0409090909090909,1.0,0.014889883672381051,0.0007665769073780503,0.0,0.0,0.0
CsCh-2024-07-09--16-53-48,66.0,843.8333333333334,17176.5,1.0,0.3531710026715844,0.37481292233494784,0.0,0.051515151515151514,0.06666666666666667,1.0,0.01874365497807708,0.000905486910611196,0.0,0.0,0.0
CsCh-2024-07-09--16-53-56,66.0,855.0,17580.333333333332,1.0,0.5009963868726032,0.4075438354994216,0.0,0.041666666666666664,0.05454545454545454,1.0,0.014722091596376675,0.0008198832135825289,0.0,0.0,0.0
CsCh-2024-07-09--16-54-04,66.0,859.1666666666666,17388.5,1.0,0.4388860384349413,0.43802731514754095,0.0,0.030303030303030307,0.04242424242424242,1.0,0.014556031881177855,0.0007639800548898077,0.0,0.0,0.0
CsCh-2024-07-09--16-54-13,66.0,814.5,16865.833333333332,1.0,0.38008019068504356,0.39976390815477325,0.0,0.03484848484848485,0.04242424242424242,1.0,0.016502185974169328,0.0008298575737596646,0.0,0.0,0.0
CsCh-2024-07-09--16-54-20,66.0,827.8333333333334,17123.333333333332,1.0,0.3996765883465278,0.35543942789522354,0.0,0.06666666666666667,0.07727272727272727,1.0,0.017673108826521875,0.0009756049953023985,0.0,0.0,0.0
CsCh-2024-07-09--16-54-29,66.0,867.8333333333334,17746.333333333332,1.0,0.3995095513690048,0.4197988547700815,0.0,0.03712121212121212,0.07121212121212121,1.0,0.014640641771499369,0.0008395220695499372,0.0,0.0,0.0
CsCh-2024-07-09--16-54-38,66.0,844.1666666666666,17328.833333333332,1.0,0.4483747102606517,0.4354988328117853,0.0,0.0393939393939394,0.043939393939393945,1.0,0.01583760053318194,0.0008284278069750303,0.0,0.0,0.0
CsCh-2024-07-09--16-54-46,66.0,803.3333333333334,17098.5,1.0,0.3062047636798674,0.297722776107806,0.0,0.0893939393939394,0.09999999999999999,1.0,0.02090208063485705,0.0012376079988434005,0.0,0.0,0.0
CsCh-2024-07-09--16-54-53,66.0,753.0,15141.0,1.0,0.4171349060890926,0.4022049883891013,0.0,0.03636363636363636,0.06818181818181819,1.0,0.017560533623958246,0.0010072548243674634,0.0,0.0,0.0
CsCh-2024-07-09--16-55-01,66.0,869.6666666666666,17854.333333333332,1.0,0.5058494977243077,0.47185789413469686,0.0,0.029545454545454545,0.046969696969696974,1.0,0.014451907534040014,0.0007489749920716256,0.0,0.0,0.0
CsCh-2024-07-09--16-55-10,66.0,757.6666666666666,15318.666666666666,1.0,0.3502836276669857,0.3606965288200643,0.0,0.06818181818181819,0.08636363636363636,1.0,0.021531167050656372,0.0011539410362499509,0.0,0.0,0.0
CsCh-2024-07-09--16-55-18,66.0,761.5,16130.0,1.0,0.4171333109252257,0.35957120288060246,0.0,0.05757575757575758,0.07878787878787878,1.0,0.01919977127624555,0.0009603880833298899,0.0,0.0,0.0
CsCh-2024-07-09--16-55-26,66.0,802.6666666666666,15942.833333333334,1.0,0.474970929344991,0.3412070432383904,0.0,0.052272727272727276,0.049999999999999996,1.0,0.01690881331227943,0.000927814530223089,0.0,0.0,0.0
CsCh-2024-07-09--16-55-34,66.0,795.3333333333334,17053.5,1.0,0.4373966674413903,0.40608871244517825,0.0,0.04545454545454545,0.05303030303030303,1.0,0.01791482332590224,0.0008624830340801213,0.0,0.0,0.0
CsCh-2024-07-09--16-55-42,66.0,774.8333333333334,15689.333333333334,1.0,0.3832255522928408,0.3578128701446737,0.0,0.040909090909090916,0.05000000000000001,1.0,0.017956807173563287,0.0009813763961349254,0.0,0.0,0.0
CsCh-2024-07-09--16-55-49,66.0,834.0,16820.333333333332,1.0,0.45161417472908055,0.3676266502868239,0.0,0.06136363636363636,0.07424242424242423,1.0,0.017452210739901573,0.0009940847874950552,0.0,0.0,0.0
CsCh-2024-07-09--16-55-55,66.0,798.5,16090.5,1.0,0.4618823444147863,0.3882137433810607,0.0,0.05454545454545454,0.05303030303030303,1.0,0.017709120313071428,0.000930650032788173,0.0,0.0,0.0
CsCh-2024-07-09--16-56-01,66.0,789.6666666666666,16510.166666666668,1.0,0.3771351168598455,0.37478619374481287,0.0,0.05833333333333333,0.11363636363636365,1.0,0.017569769613155314,0.0010566181653038358,0.0,0.0,0.0
CsCh-2024-07-09--16-56-08,66.0,851.1666666666666,17409.0,1.0,0.46105050284493454,0.45930214953860565,0.0,0.05075757575757575,0.048484848484848485,1.0,0.016869852656782564,0.0008439159684320909,0.0,0.0,0.0
CsCh-2024-07-09--16-56-15,66.0,820.0,16384.0,1.0,0.4850445188329428,0.38770300053284695,0.0,0.05227272727272727,0.043939393939393945,1.0,0.01782752488275014,0.0009168321203172984,0.0,0.0,0.0
CsCh-2024-07-09--16-56-21,66.0,819.3333333333334,16498.333333333332,1.0,0.37796603860710754,0.36132867318654444,0.0,0.04545454545454545,0.07272727272727274,1.0,0.016857634306292595,0.0009580362080142973,0.0,0.0,0.0
CsCh-2024-07-09--16-56-28,66.0,924.1666666666666,18956.166666666668,1.0,0.49117166613828855,0.47686500050531094,0.0,0.03484848484848485,0.051515151515151514,1.0,0.014091325850779804,0.0007377259838868654,0.0,0.0,0.0
CsCh-2024-07-09--16-56-34,66.0,798.8333333333334,16715.666666666668,1.0,0.35067064085951644,0.34207462513088943,0.0,0.04696969696969697,0.05454545454545454,1.0,0.017741079534495628,0.0009295134952663093,0.0,0.0,0.0
CsCh-2024-07-09--16-56-41,66.0,790.8333333333334,16638.166666666668,1.0,0.3866486710750762,0.3481569486090346,0.0,0.046969696969696974,0.06666666666666667,1.0,0.016914819074410944,0.0008898287438632917,0.0,0.0,0.0
CsCh-2024-07-09--16-56-47,66.0,921.8333333333334,19241.5,1.0,0.48798272582868085,0.40634587155059654,0.0,0.03484848484848485,0.06363636363636364,1.0,0.013787546732471241,0.0007446860990701206,0.0,0.0,0.0
CsCh-2024-07-09--16-56-54,66.0,673.3333333333334,13822.5,1.0,0.3458026113891724,0.30298327920174234,0.0,0.048484848484848485,0.05454545454545454,1.0,0.021379753657934028,0.0011370647849319301,0.0,0.0,0.0
CsCh-2024-07-09--16-57-01,66.0,850.5,16979.0,1.0,0.4793740629618403,0.44544596433930755,0.0,0.03484848484848485,0.03787878787878788,1.0,0.014648527380822738,0.0007824558090990217,0.0,0.0,0.0
CsCh-2024-07-09--16-57-08,66.0,769.6666666666666,15248.666666666666,1.0,0.4080194792154592,0.3435495649053304,0.0,0.034848484848484844,0.04242424242424242,1.0,0.017049821192384258,0.0008954664025236241,0.0,0.0,0.0
CsCh-2024-07-09--16-57-14,66.0,801.6666666666666,16020.5,1.0,0.35121454734867674,0.2958543688490568,0.0,0.04848484848484847,0.048484848484848485,1.0,0.01745266662518718,0.0009257907933117992,0.0,0.0,0.0
CsCh-2024-07-09--16-57-20,66.0,773.1666666666666,15400.333333333334,1.0,0.42538386824445706,0.3414641873646129,0.0,0.06060606060606061,0.0803030303030303,1.0,0.01952979913280859,0.0011109474560121026,0.0,0.0,0.0
